longitude,latitude,population,households,housing_median_age,median_income,ocean_proximity,population_per_household,bedrooms_per_household,rooms_per_household,median_house_value
-121.98,38.36,1538.0,574.0,24.0,2.1067,INLAND,2.6794425087108014,0.25883319638455216,4.2404181184668985,101100.0
-122.0,38.37,469.0,162.0,18.0,3.625,INLAND,2.8950617283950617,0.1765267175572519,6.469135802469136,125000.0
-121.99,38.36,1290.0,452.0,35.0,3.2768,INLAND,2.853982300884956,0.16532258064516128,6.035398230088496,117600.0
-122.0,38.36,1390.0,491.0,34.0,2.7262,INLAND,2.830957230142566,0.19707495429616087,5.570264765784114,118800.0
-121.99,38.36,75.0,31.0,33.0,3.5179,INLAND,2.4193548387096775,0.21232876712328766,4.709677419354839,84400.0
-122.0,38.36,860.0,297.0,34.0,3.3438,INLAND,2.8956228956228958,0.1877496671105193,5.057239057239057,135600.0
-121.82,38.36,1002.0,362.0,26.0,3.3036,INLAND,2.7679558011049723,0.18439716312056736,5.45303867403315,210000.0
-121.81,38.49,2230.0,715.0,18.0,3.9309,INLAND,3.1188811188811187,0.183045595396193,6.3188811188811185,178500.0
-121.76,38.41,348.0,109.0,19.0,3.9306,INLAND,3.1926605504587156,0.15597667638483964,6.293577981651376,93800.0
-121.81,38.45,1140.0,338.0,24.0,3.7061,INLAND,3.3727810650887573,0.17478216299333674,5.772189349112426,128500.0
-121.82,38.46,3419.0,1110.0,10.0,3.7083,INLAND,3.08018018018018,0.1865424103617122,5.703603603603604,154800.0
-121.85,38.43,235.0,87.0,2.0,5.0862,INLAND,2.7011494252873565,0.17088607594936708,9.080459770114942,166500.0
-121.83,38.45,2540.0,794.0,15.0,4.8611,INLAND,3.198992443324937,0.15171065493646138,6.442065491183879,146400.0
-121.83,38.45,1154.0,411.0,32.0,3.2672,INLAND,2.807785888077859,0.20570359981299674,5.204379562043796,107500.0
-121.83,38.45,446.0,167.0,36.0,2.3438,INLAND,2.6706586826347305,0.18831942789034564,5.023952095808383,122700.0
-121.83,38.43,917.0,291.0,24.0,2.2244,INLAND,3.1512027491408934,0.24024483550114767,4.491408934707904,98100.0
-121.81,38.43,756.0,292.0,30.0,3.9286,INLAND,2.589041095890411,0.1774193548387097,5.732876712328767,133100.0
-121.76,38.25,905.0,281.0,32.0,2.625,INLAND,3.2206405693950177,0.22274247491638796,5.320284697508897,212500.0
-121.69,38.16,824.0,340.0,33.0,3.2937,INLAND,2.4235294117647057,0.20077433628318583,5.317647058823529,96400.0
-121.69,38.16,970.0,431.0,46.0,2.2888,INLAND,2.2505800464037122,0.20593368237347295,5.317865429234339,94900.0
-121.73,38.13,547.0,247.0,40.0,3.0288,INLAND,2.214574898785425,0.20300157977883096,5.125506072874494,164400.0
-121.74,38.15,1001.0,345.0,22.0,4.8173,INLAND,2.9014492753623187,0.1706806282722513,5.536231884057971,115800.0
-121.84,38.13,212.0,94.0,33.0,4.2813,INLAND,2.25531914893617,0.1761744966442953,6.340425531914893,81300.0
-122.42,38.27,1244.0,483.0,25.0,4.5313,NEAR BAY,2.5755693581780537,0.1724558196221816,6.795031055900621,308400.0
-122.49,38.22,781.0,274.0,33.0,3.5647,NEAR BAY,2.8503649635036497,0.19515477792732167,5.423357664233577,251800.0
-122.41,38.16,863.0,275.0,37.0,2.7457,NEAR BAY,3.138181818181818,0.28082633957391867,5.632727272727273,254700.0
-122.45,38.3,718.0,380.0,24.0,3.5507,NEAR BAY,1.8894736842105264,0.20554984583761562,5.121052631578947,257900.0
-122.47,38.3,2175.0,924.0,15.0,3.4031,<1H OCEAN,2.353896103896104,0.2022517911975435,5.286796536796537,209500.0
-122.42,38.31,550.0,217.0,18.0,4.7356,NEAR BAY,2.5345622119815667,0.1663286004056795,6.815668202764977,333300.0
-122.44,38.34,1262.0,665.0,25.0,1.9487,<1H OCEAN,1.8977443609022557,0.23019961365099806,4.670676691729323,233500.0
-122.46,38.29,1098.0,503.0,21.0,2.364,NEAR BAY,2.182902584493042,0.23111844820470492,4.817097415506958,173300.0
-122.46,38.29,686.0,339.0,35.0,3.5982,NEAR BAY,2.023598820058997,0.19863791146424517,5.1976401179941005,271700.0
-122.45,38.28,1374.0,460.0,20.0,5.7984,NEAR BAY,2.9869565217391303,0.15214761040532365,7.1869565217391305,297600.0
-122.47,38.29,1277.0,775.0,14.0,2.5658,NEAR BAY,1.647741935483871,0.2266881028938907,4.815483870967742,208000.0
-122.45,38.27,1994.0,838.0,25.0,4.2237,NEAR BAY,2.379474940334129,0.17535828025477707,5.995226730310263,262300.0
-122.52,38.27,872.0,367.0,18.0,5.2155,<1H OCEAN,2.3760217983651226,0.16216216216216217,6.553133514986376,248300.0
-122.53,38.32,1371.0,501.0,22.0,5.795,<1H OCEAN,2.7365269461077846,0.12161028795079676,7.139720558882235,332300.0
-122.49,38.32,788.0,284.0,30.0,3.3098,<1H OCEAN,2.7746478873239435,0.1741263028816677,5.742957746478873,195500.0
-122.49,38.31,1411.0,586.0,27.0,3.25,<1H OCEAN,2.407849829351536,0.19395711500974658,5.252559726962457,195500.0
-122.49,38.3,1613.0,544.0,14.0,3.3571,<1H OCEAN,2.9650735294117645,0.21167369901547117,5.227941176470588,193600.0
-122.48,38.3,1241.0,515.0,17.0,2.6519999999999997,<1H OCEAN,2.4097087378640776,0.20347761746207918,5.248543689320388,171300.0
-122.49,38.29,672.0,251.0,26.0,3.8,<1H OCEAN,2.6772908366533863,0.16743916570104286,6.876494023904383,242100.0
-122.49,38.27,1657.0,936.0,8.0,3.5625,NEAR BAY,1.7702991452991452,0.19402985074626866,5.44017094017094,213200.0
-122.47,38.34,1144.0,407.0,15.0,4.3472,<1H OCEAN,2.810810810810811,0.18498548320199087,5.923832923832924,261000.0
-122.49,38.32,1587.0,632.0,17.0,3.2727,<1H OCEAN,2.5110759493670884,0.21765417170495768,5.234177215189874,176000.0
-122.48,38.32,680.0,324.0,31.0,3.1375,<1H OCEAN,2.0987654320987654,0.21340388007054673,5.25,192100.0
-122.48,38.31,1124.0,502.0,29.0,2.3276,<1H OCEAN,2.239043824701195,0.23578947368421052,4.731075697211155,166200.0
-122.48,38.31,1266.0,471.0,19.0,2.7727,<1H OCEAN,2.6878980891719744,0.21726438698915762,5.091295116772824,186800.0
-122.48,38.32,1141.0,445.0,42.0,3.1129,<1H OCEAN,2.5640449438202246,0.25308641975308643,4.7325842696629215,149300.0
-122.55,38.42,894.0,365.0,24.0,4.2891,<1H OCEAN,2.4493150684931506,0.18513513513513513,6.082191780821918,211700.0
-122.58,38.38,1587.0,605.0,27.0,4.7237,<1H OCEAN,2.6231404958677684,0.19157894736842104,6.2809917355371905,306600.0
-122.5,38.4,777.0,339.0,36.0,4.1307,<1H OCEAN,2.2920353982300883,0.1956989247311828,5.486725663716814,295700.0
-122.5,38.35,784.0,362.0,25.0,3.075,<1H OCEAN,2.165745856353591,0.2247765006385696,4.3259668508287294,165100.0
-122.54,38.36,1167.0,458.0,40.0,3.7969,<1H OCEAN,2.5480349344978164,0.19486238532110092,5.949781659388647,202800.0
-122.61,38.24,1335.0,434.0,25.0,4.7,<1H OCEAN,3.076036866359447,0.1505016722408027,6.889400921658986,190100.0
-122.61,38.24,897.0,284.0,17.0,3.4896,<1H OCEAN,3.158450704225352,0.1568287037037037,6.084507042253521,185900.0
-122.61,38.23,914.0,400.0,18.0,2.9871,<1H OCEAN,2.285,0.20568070519098922,5.105,193800.0
-122.62,38.24,893.0,257.0,19.0,6.204,<1H OCEAN,3.4747081712062258,0.14997036158861884,6.56420233463035,201800.0
-122.61,38.25,1340.0,421.0,18.0,5.2452,<1H OCEAN,3.182897862232779,0.14339622641509434,6.923990498812351,204900.0
-122.6,38.24,741.0,229.0,16.0,4.725,<1H OCEAN,3.2358078602620086,0.14822695035460992,6.157205240174672,204500.0
-122.61,38.24,1279.0,443.0,18.0,5.0849,<1H OCEAN,2.8871331828442437,0.16399590862598024,6.6207674943566595,188500.0
-122.6,38.24,1247.0,386.0,16.0,4.8603,<1H OCEAN,3.2305699481865284,0.1587180465471194,6.790155440414508,198400.0
-122.63,38.25,1707.0,568.0,20.0,3.7115,<1H OCEAN,3.005281690140845,0.17398843930635838,6.091549295774648,181900.0
-122.62,38.24,758.0,246.0,33.0,4.0341,<1H OCEAN,3.0813008130081303,0.20452885317750183,5.565040650406504,156500.0
-122.62,38.25,677.0,237.0,33.0,4.0962,<1H OCEAN,2.8565400843881856,0.1720578114246387,6.1308016877637135,170200.0
-122.61,38.26,1482.0,547.0,17.0,4.6833,<1H OCEAN,2.709323583180987,0.1700418994413408,5.235831809872029,215200.0
-122.62,38.25,826.0,396.0,20.0,2.875,<1H OCEAN,2.085858585858586,0.2176906779661017,4.767676767676767,189100.0
-122.62,38.25,1187.0,362.0,24.0,4.6534,<1H OCEAN,3.2790055248618786,0.14991624790619765,6.596685082872928,196500.0
-122.57,38.27,2902.0,1010.0,7.0,5.3707,<1H OCEAN,2.873267326732673,0.15795943454210204,6.443564356435644,250500.0
-122.51,38.17,2808.0,1029.0,8.0,3.6392,NEAR BAY,2.728862973760933,0.18978723404255318,5.709426627793975,246300.0
-122.65,38.27,2077.0,755.0,9.0,5.1391,<1H OCEAN,2.750993377483444,0.1712846347607053,6.3099337748344375,234500.0
-122.63,38.26,3551.0,1392.0,7.0,4.6069,<1H OCEAN,2.5510057471264367,0.17802254098360656,5.609195402298851,202300.0
-122.66,38.27,477.0,315.0,16.0,2.1696,<1H OCEAN,1.5142857142857142,0.20223243598161522,4.834920634920635,75000.0
-122.63,38.24,823.0,327.0,45.0,2.5179,<1H OCEAN,2.5168195718654434,0.20928792569659443,4.938837920489297,145500.0
-122.63,38.23,1076.0,472.0,45.0,3.0139,<1H OCEAN,2.2796610169491527,0.2226148409893993,4.796610169491525,194100.0
-122.64,38.23,519.0,210.0,52.0,3.0769,<1H OCEAN,2.4714285714285715,0.23162790697674418,5.119047619047619,230900.0
-122.64,38.23,1061.0,429.0,49.0,4.075,<1H OCEAN,2.473193473193473,0.20130434782608694,5.361305361305361,228800.0
-122.63,38.22,372.0,167.0,34.0,4.0417,<1H OCEAN,2.2275449101796405,0.18223234624145787,5.25748502994012,232100.0
-122.63,38.22,1199.0,350.0,17.0,5.565,<1H OCEAN,3.4257142857142857,0.12895927601809956,7.577142857142857,267100.0
-122.63,38.21,1283.0,449.0,22.0,6.2034,<1H OCEAN,2.8574610244988863,0.15717695192635528,6.532293986636971,291100.0
-122.63,38.23,875.0,381.0,37.0,4.0703,<1H OCEAN,2.2965879265091864,0.1770091556459817,5.16010498687664,223800.0
-122.65,38.23,712.0,343.0,52.0,3.1711,<1H OCEAN,2.075801749271137,0.2,5.058309037900875,200800.0
-122.64,38.23,1070.0,467.0,52.0,3.3011,<1H OCEAN,2.291220556745182,0.21753246753246752,4.616702355460386,252300.0
-122.65,38.23,910.0,345.0,52.0,3.45,<1H OCEAN,2.63768115942029,0.20436817472698907,5.573913043478261,200600.0
-122.66,38.2,1351.0,489.0,39.0,4.3056,<1H OCEAN,2.7627811860940694,0.1789546555901696,5.9079754601226995,251300.0
-122.64,38.24,635.0,349.0,52.0,2.5202,<1H OCEAN,1.819484240687679,0.24244293645897594,4.644699140401146,244000.0
-122.64,38.24,1039.0,398.0,40.0,3.7917,<1H OCEAN,2.6105527638190953,0.2077001013171226,4.959798994974874,151600.0
-122.65,38.25,1852.0,778.0,23.0,3.4019999999999997,<1H OCEAN,2.380462724935733,0.10794044665012408,5.179948586118252,193300.0
-122.65,38.24,922.0,313.0,24.0,4.95,<1H OCEAN,2.9456869009584663,0.1591375770020534,6.223642172523961,243600.0
-122.65,38.24,1431.0,539.0,49.0,4.275,<1H OCEAN,2.654916512059369,0.1769019248395967,6.072356215213358,227600.0
-122.64,38.25,1507.0,533.0,31.0,3.8,<1H OCEAN,2.827392120075047,0.20164447924823806,4.791744840525328,162600.0
-122.69,38.27,1066.0,384.0,32.0,4.0313,<1H OCEAN,2.7760416666666665,0.18515358361774745,6.104166666666667,285000.0
-122.67,38.25,660.0,206.0,32.0,4.0729,<1H OCEAN,3.203883495145631,0.17629407351837958,6.470873786407767,288500.0
-122.68,38.25,650.0,228.0,29.0,3.8269,<1H OCEAN,2.8508771929824563,0.18250950570342206,5.767543859649122,306000.0
-122.67,38.24,1372.0,450.0,29.0,5.0544,<1H OCEAN,3.048888888888889,0.17549167927382753,5.875555555555556,261800.0
-122.77,38.29,1869.0,519.0,32.0,3.2442,<1H OCEAN,3.601156069364162,0.16932208684786004,6.167630057803469,268000.0
-122.73,38.26,1668.0,620.0,35.0,4.385,<1H OCEAN,2.6903225806451614,0.16366404465871606,6.356451612903226,317700.0
-122.7,38.23,1053.0,377.0,47.0,3.5673,<1H OCEAN,2.793103448275862,0.18516746411483254,5.543766578249337,310300.0
-122.72,38.35,1675.0,618.0,16.0,2.4117,<1H OCEAN,2.7103559870550162,0.19973761889143982,4.933656957928803,162500.0
-122.72,38.31,801.0,291.0,26.0,4.3906,<1H OCEAN,2.752577319587629,0.17883211678832117,5.649484536082475,248000.0
-122.67,38.31,930.0,342.0,28.0,3.7875,<1H OCEAN,2.719298245614035,0.218798955613577,5.599415204678363,292700.0
-122.69,38.3,1693.0,693.0,30.0,3.3827,<1H OCEAN,2.443001443001443,0.18958918091349833,5.655122655122655,292100.0
-122.73,38.34,434.0,162.0,44.0,2.5819,<1H OCEAN,2.6790123456790123,0.20861372812920592,4.58641975308642,209600.0
-122.69,38.32,1938.0,658.0,16.0,4.6324,<1H OCEAN,2.945288753799392,0.18658112804063084,5.685410334346504,183600.0
-122.71,38.33,2064.0,914.0,13.0,3.6953,<1H OCEAN,2.2582056892778994,0.23335826477187735,4.388402625820569,157600.0
-122.7,38.31,1208.0,501.0,14.0,4.1964,<1H OCEAN,2.411177644710579,0.1838351822503962,6.297405189620759,258100.0
-122.7,38.33,696.0,236.0,16.0,3.6369,<1H OCEAN,2.9491525423728815,0.1945337620578778,5.271186440677966,158700.0
-122.69,38.32,1400.0,426.0,15.0,5.6613,<1H OCEAN,3.2863849765258215,0.1632492113564669,5.953051643192488,172400.0
-122.69,38.34,1526.0,492.0,23.0,3.733,<1H OCEAN,3.1016260162601625,0.18130709768095574,5.784552845528455,163500.0
-122.7,38.33,1060.0,364.0,26.0,3.0078,<1H OCEAN,2.912087912087912,0.20190779014308427,5.184065934065934,160400.0
-122.71,38.34,699.0,308.0,22.0,2.6033,<1H OCEAN,2.2694805194805197,0.2682145716573259,4.055194805194805,121600.0
-122.7,38.33,846.0,295.0,26.0,3.375,<1H OCEAN,2.8677966101694916,0.18623737373737373,5.3694915254237285,156300.0
-122.69,38.35,685.0,188.0,12.0,7.226,<1H OCEAN,3.643617021276596,0.12064516129032259,8.24468085106383,255300.0
-122.69,38.34,1602.0,682.0,15.0,4.0071,<1H OCEAN,2.3489736070381233,0.2254933678421223,4.532258064516129,135500.0
-122.71,38.35,1203.0,642.0,11.0,2.3464,<1H OCEAN,1.8738317757009346,0.3117752007136485,3.4922118380062304,104200.0
-122.7,38.35,954.0,397.0,14.0,3.7813,<1H OCEAN,2.403022670025189,0.1880674448767834,5.826196473551637,146500.0
-122.7,38.35,493.0,335.0,14.0,1.6033,<1H OCEAN,1.471641791044776,0.23729903536977492,4.641791044776119,67500.0
-122.7,38.34,1782.0,688.0,19.0,2.8261,<1H OCEAN,2.5901162790697674,0.22631402745229326,4.34156976744186,154500.0
-122.71,38.34,1493.0,557.0,23.0,3.1781,<1H OCEAN,2.680430879712747,0.21428571428571427,4.926391382405745,162000.0
-122.69,38.37,2969.0,1043.0,8.0,4.8233,<1H OCEAN,2.8465963566634707,0.15833596962986396,6.061361457334612,214000.0
-122.71,38.37,1014.0,348.0,16.0,5.6018,<1H OCEAN,2.913793103448276,0.1464968152866242,6.767241379310345,253000.0
-122.69,38.35,921.0,270.0,16.0,4.4444,<1H OCEAN,3.411111111111111,0.15038484310242747,6.2555555555555555,191800.0
-122.69,38.36,2502.0,1189.0,6.0,2.4827,<1H OCEAN,2.1042893187552565,0.25,4.622371740958789,177500.0
-122.7,38.35,607.0,197.0,16.0,5.0366,<1H OCEAN,3.081218274111675,0.1408132530120482,6.741116751269035,257800.0
-122.7,38.36,2538.0,876.0,11.0,4.221,<1H OCEAN,2.8972602739726026,0.15093690905965274,6.640410958904109,227100.0
-122.63,38.34,979.0,335.0,15.0,5.1966,<1H OCEAN,2.9223880597014924,0.1602415234556433,6.426865671641791,325400.0
-122.68,38.36,3833.0,1287.0,8.0,4.3278,<1H OCEAN,2.9782439782439782,0.1776595744680851,5.843045843045843,184100.0
-122.69,38.34,2146.0,764.0,12.0,4.0844,<1H OCEAN,2.8089005235602094,0.20175438596491227,5.0732984293193715,165400.0
-122.67,38.33,4323.0,1475.0,4.0,3.9518,<1H OCEAN,2.930847457627119,0.1989593657086224,5.472542372881356,220300.0
-122.69,38.34,880.0,327.0,16.0,3.2857,<1H OCEAN,2.691131498470948,0.20261437908496732,5.146788990825688,160200.0
-122.68,38.4,1767.0,628.0,32.0,3.1047,<1H OCEAN,2.8136942675159236,0.2218683651804671,4.5,141400.0
-122.7,38.43,1362.0,424.0,28.0,1.6685,<1H OCEAN,3.2122641509433962,0.2599369085173502,3.7382075471698113,114100.0
-122.71,38.42,1031.0,368.0,23.0,1.6267,<1H OCEAN,2.801630434782609,0.2638623326959847,4.263586956521739,129200.0
-122.71,38.4,833.0,445.0,17.0,1.439,<1H OCEAN,1.8719101123595505,0.27455621301775146,3.797752808988764,140600.0
-122.7,38.39,2557.0,1088.0,16.0,2.0915,<1H OCEAN,2.3501838235294117,0.24603819585534337,4.523897058823529,168100.0
-122.62,38.4,3741.0,1242.0,10.0,6.5261,<1H OCEAN,3.0120772946859904,0.13385182153090464,7.867954911433173,324700.0
-122.66,38.44,2614.0,887.0,17.0,4.3657,<1H OCEAN,2.947012401352875,0.15442820292347378,6.555806087936866,215900.0
-122.67,38.44,1165.0,456.0,29.0,4.3587,<1H OCEAN,2.5548245614035086,0.17561740493923952,5.594298245614035,196400.0
-122.68,38.43,1150.0,520.0,18.0,3.5885,<1H OCEAN,2.2115384615384617,0.19427102460521484,5.236538461538461,191900.0
-122.65,38.4,400.0,154.0,21.0,6.8586,<1H OCEAN,2.5974025974025974,0.141643059490085,6.876623376623376,343100.0
-122.65,38.37,786.0,282.0,15.0,5.7204,<1H OCEAN,2.7872340425531914,0.15151515151515152,6.553191489361702,344100.0
-122.67,38.43,750.0,298.0,17.0,4.5588,<1H OCEAN,2.5167785234899327,0.16851441241685144,6.053691275167785,196400.0
-122.67,38.43,895.0,403.0,17.0,3.2813,<1H OCEAN,2.2208436724565757,0.19930244145490783,4.98014888337469,202700.0
-122.66,38.42,2228.0,950.0,14.0,4.023,<1H OCEAN,2.345263157894737,0.19510818438381938,5.594736842105263,208400.0
-122.68,38.43,161.0,62.0,29.0,6.0774,<1H OCEAN,2.596774193548387,0.1290983606557377,7.870967741935484,334400.0
-122.58,38.46,1182.0,501.0,15.0,3.3981,<1H OCEAN,2.3592814371257487,0.1760899182561308,5.860279441117765,246900.0
-122.61,38.42,2543.0,1249.0,13.0,4.6957,<1H OCEAN,2.0360288230584467,0.17591514681153797,6.189751801441153,259800.0
-122.58,38.43,1132.0,639.0,10.0,3.9375,<1H OCEAN,1.7715179968701096,0.18376424798443147,5.629107981220657,269200.0
-122.59,38.44,505.0,348.0,14.0,3.1830000000000003,<1H OCEAN,1.4511494252873562,0.23423423423423423,4.7844827586206895,201200.0
-122.59,38.43,785.0,512.0,20.0,3.4561,<1H OCEAN,1.533203125,0.19562880687925474,5.451171875,216700.0
-122.56,38.41,478.0,183.0,20.0,5.93,<1H OCEAN,2.612021857923497,0.1833188531711555,6.2896174863387975,384600.0
-122.66,38.46,1300.0,625.0,14.0,2.6023,<1H OCEAN,2.08,0.26692047377326567,3.7824,221100.0
-122.66,38.45,906.0,323.0,26.0,4.4375,<1H OCEAN,2.804953560371517,0.16290245074483423,6.442724458204334,293500.0
-122.67,38.45,1027.0,510.0,24.0,2.9222,<1H OCEAN,2.0137254901960784,0.20022883295194507,5.141176470588236,242600.0
-122.67,38.44,1786.0,721.0,32.0,3.2415,<1H OCEAN,2.4771151178918167,0.19649960222752585,5.230235783633842,172200.0
-122.68,38.44,1346.0,562.0,29.0,2.9107,<1H OCEAN,2.395017793594306,0.21030042918454936,4.97508896797153,169700.0
-122.7,38.45,310.0,144.0,47.0,3.9766,<1H OCEAN,2.1527777777777777,0.17035398230088494,6.277777777777778,190600.0
-122.68,38.45,744.0,304.0,36.0,4.0139,<1H OCEAN,2.4473684210526314,0.1797153024911032,5.546052631578948,163100.0
-122.69,38.44,636.0,295.0,40.0,2.7222,<1H OCEAN,2.1559322033898307,0.19392684610075914,4.911864406779661,161200.0
-122.69,38.44,620.0,216.0,35.0,3.5521,<1H OCEAN,2.8703703703703702,0.17772861356932154,6.277777777777778,168300.0
-122.68,38.44,648.0,268.0,36.0,3.4545,<1H OCEAN,2.417910447761194,0.19755911517925248,4.891791044776119,161200.0
-122.7,38.44,401.0,194.0,45.0,3.2845,<1H OCEAN,2.0670103092783507,0.2287655719139298,4.551546391752577,178300.0
-122.69,38.45,711.0,318.0,36.0,3.9191,<1H OCEAN,2.2358490566037736,0.1734431291816778,6.110062893081761,183000.0
-122.69,38.44,691.0,280.0,31.0,3.8583,<1H OCEAN,2.467857142857143,0.17422566371681417,6.457142857142857,193200.0
-122.7,38.44,547.0,172.0,42.0,2.1912,<1H OCEAN,3.1802325581395348,0.2566995768688293,4.122093023255814,165000.0
-122.7,38.44,822.0,304.0,35.0,3.2935,<1H OCEAN,2.7039473684210527,0.2630368098159509,4.2894736842105265,157800.0
-122.71,38.43,738.0,316.0,52.0,2.2262,<1H OCEAN,2.3354430379746836,0.22585128561501042,4.55379746835443,129900.0
-122.71,38.43,1071.0,529.0,38.0,1.5026,<1H OCEAN,2.0245746691871456,0.3114268798105388,3.1928166351606806,124000.0
-122.72,38.44,627.0,273.0,52.0,1.5357,<1H OCEAN,2.2967032967032965,0.26534466477809254,3.879120879120879,137500.0
-122.71,38.44,475.0,242.0,52.0,1.3684,<1H OCEAN,1.962809917355372,0.28643724696356276,4.082644628099174,258300.0
-122.71,38.44,462.0,230.0,27.0,1.7,<1H OCEAN,2.008695652173913,0.2598343685300207,4.2,350000.0
-122.72,38.47,990.0,394.0,29.0,1.9932,<1H OCEAN,2.512690355329949,0.24325908558030482,4.32994923857868,164800.0
-122.72,38.46,795.0,308.0,35.0,2.9073,<1H OCEAN,2.581168831168831,0.213840830449827,4.691558441558442,157000.0
-122.72,38.45,780.0,357.0,41.0,3.1467,<1H OCEAN,2.1848739495798317,0.2139988525530694,4.882352941176471,175500.0
-122.71,38.46,844.0,369.0,42.0,2.314,<1H OCEAN,2.2872628726287263,0.2388818297331639,4.265582655826559,169400.0
-122.71,38.46,965.0,458.0,41.0,2.905,<1H OCEAN,2.106986899563319,0.24417426545086118,4.310043668122271,159300.0
-122.71,38.46,1087.0,477.0,36.0,3.0444,<1H OCEAN,2.2788259958071277,0.23724137931034484,4.559748427672956,167200.0
-122.71,38.45,1223.0,569.0,39.0,2.9663,<1H OCEAN,2.149384885764499,0.20920043811610076,4.813708260105448,185400.0
-122.71,38.45,1275.0,530.0,48.0,3.455,<1H OCEAN,2.4056603773584904,0.1799230275817832,5.8830188679245285,222100.0
-122.7,38.45,855.0,530.0,26.0,1.125,<1H OCEAN,1.6132075471698113,0.2769766285430134,3.7943396226415094,233300.0
-122.71,38.45,957.0,520.0,52.0,2.1827,<1H OCEAN,1.8403846153846153,0.23771580345285526,4.344230769230769,188800.0
-122.68,38.48,716.0,259.0,15.0,5.3409,<1H OCEAN,2.7644787644787643,0.16634920634920636,6.081081081081081,244600.0
-122.67,38.47,1567.0,731.0,16.0,2.4722,<1H OCEAN,2.143638850889193,0.2291425260718424,4.722298221614227,194300.0
-122.68,38.46,1244.0,495.0,17.0,4.7143,<1H OCEAN,2.5131313131313133,0.1646360512339894,6.466666666666667,202900.0
-122.67,38.47,1130.0,433.0,19.0,3.0568,<1H OCEAN,2.6096997690531176,0.23160173160173161,4.267898383371825,190300.0
-122.68,38.46,718.0,403.0,15.0,2.3929,<1H OCEAN,1.781637717121588,0.22418553285477635,4.493796526054591,141300.0
-122.71,38.46,1299.0,591.0,23.0,3.9261,<1H OCEAN,2.197969543147208,0.18726708074534162,5.44839255499154,213300.0
-122.7,38.46,1012.0,441.0,29.0,5.0415,<1H OCEAN,2.2947845804988662,0.15876859218263575,6.555555555555555,240200.0
-122.69,38.46,1117.0,512.0,32.0,5.0,<1H OCEAN,2.181640625,0.1696969696969697,5.80078125,275900.0
-122.7,38.45,640.0,315.0,39.0,4.1734,<1H OCEAN,2.0317460317460316,0.1662531017369727,6.396825396825397,240500.0
-122.72,38.48,902.0,334.0,23.0,6.0298,<1H OCEAN,2.7005988023952097,0.15505226480836237,6.874251497005988,289100.0
-122.68,38.46,1926.0,625.0,19.0,7.3003,<1H OCEAN,3.0816,0.14288585209003216,7.9616,381300.0
-122.71,38.5,2324.0,769.0,15.0,6.6104,<1H OCEAN,3.022106631989597,0.1470327723649247,7.340702210663199,330900.0
-122.66,38.48,1462.0,515.0,16.0,4.2051,<1H OCEAN,2.8388349514563105,0.18168335187245088,5.236893203883495,190300.0
-122.66,38.48,1124.0,586.0,16.0,2.825,<1H OCEAN,1.918088737201365,0.21769456681350954,4.648464163822526,186200.0
-122.66,38.47,1035.0,386.0,23.0,3.7617,<1H OCEAN,2.6813471502590676,0.19456812110418523,5.818652849740933,172600.0
-122.65,38.46,926.0,397.0,14.0,4.0647,<1H OCEAN,2.332493702770781,0.20038167938931298,5.279596977329975,187800.0
-122.66,38.48,919.0,395.0,21.0,3.267,<1H OCEAN,2.3265822784810126,0.19022265246853823,5.230379746835443,176200.0
-122.66,38.47,1369.0,460.0,20.0,4.75,<1H OCEAN,2.976086956521739,0.16999287241625088,6.1,190500.0
-122.69,38.51,1442.0,506.0,18.0,6.6854,<1H OCEAN,2.849802371541502,0.14892984542211654,6.648221343873518,313000.0
-122.64,38.48,1174.0,454.0,19.0,5.8369,<1H OCEAN,2.5859030837004404,0.13840937114673244,7.145374449339207,255700.0
-122.65,38.47,847.0,296.0,24.0,3.858,<1H OCEAN,2.8614864864864864,0.1455026455026455,7.662162162162162,214400.0
-122.6,38.48,606.0,251.0,17.0,6.6004,<1H OCEAN,2.414342629482072,0.17277486910994763,6.087649402390438,341500.0
-122.62,38.54,1006.0,403.0,24.0,4.5167,<1H OCEAN,2.496277915632754,0.19261104192611042,5.977667493796526,265200.0
-122.63,38.5,874.0,341.0,19.0,5.7819,<1H OCEAN,2.563049853372434,0.15757000474608449,6.178885630498534,265600.0
-122.65,38.48,473.0,163.0,17.0,5.5061,<1H OCEAN,2.901840490797546,0.15045871559633028,6.6871165644171775,231800.0
-122.75,38.54,2699.0,997.0,6.0,5.4886,<1H OCEAN,2.7071213640922767,0.1512129781217443,6.739217652958876,254200.0
-122.78,38.52,1052.0,527.0,23.0,2.4922,<1H OCEAN,1.9962049335863377,0.21863799283154123,4.764705882352941,192000.0
-122.79,38.5,2755.0,841.0,18.0,3.75,<1H OCEAN,3.2758620689655173,0.18970861748295104,5.7538644470868014,248300.0
-122.76,38.52,826.0,375.0,6.0,3.055,<1H OCEAN,2.2026666666666666,0.18716835504100338,5.528,224100.0
-122.75,38.5,1713.0,615.0,16.0,5.449,<1H OCEAN,2.7853658536585364,0.15204957102001906,6.822764227642277,252100.0
-122.73,38.46,2323.0,1158.0,14.0,2.0651,<1H OCEAN,2.0060449050086357,0.3211281543790203,3.4905008635578585,135400.0
-122.73,38.47,994.0,390.0,16.0,3.7266,<1H OCEAN,2.5487179487179485,0.21319520174482007,4.702564102564103,156500.0
